orderId,customerName,amount
2087,Customer_227,79.51
2088,Customer_163,686.1
2089,Customer_65,719.3
2090,Customer_454,691.65
2091,Customer_249,80.55
2092,Customer_168,25.35
2093,Customer_38,543.03
2094,Customer_191,230.65
2095,Customer_75,583.85
2096,Customer_172,145.45
2097,Customer_827,481.89
2098,Customer_62,793.79
2099,Customer_878,950.71
2100,Customer_252,974.77
2101,Customer_244,200.38
2102,Customer_39,614.54
2103,Customer_528,227.16
2104,Customer_92,136.49
2105,Customer_948,496.33
2106,Customer_550,431.18
2107,Customer_200,366.62
2108,Customer_107,114.71
2109,Customer_701,153.02
2110,Customer_113,993.43
2111,Customer_91,378.41
2112,Customer_512,404.86
2113,Customer_294,639.57
2114,Customer_306,816.03
2115,Customer_129,33.93
2116,Customer_831,709.9
2117,Customer_691,433.29
2118,Customer_959,80.11
2119,Customer_498,841.64
2120,Customer_218,304.36
2121,Customer_898,949.66
2122,Customer_427,480.21
2123,Customer_917,221.02
2124,Customer_553,544.79
2125,Customer_878,263.86
2126,Customer_176,723.47
2127,Customer_624,568.47
2128,Customer_585,667.1
2129,Customer_531,730.6
2130,Customer_77,462.16
2131,Customer_90,419.74
2132,Customer_47,723.19
2133,Customer_452,974.67
2134,Customer_360,120.99
2135,Customer_968,669.74
2136,Customer_650,272.54
2137,Customer_352,683.35
2138,Customer_155,786.52
2139,Customer_640,336.63
2140,Customer_943,638.74
2141,Customer_583,387.27
2142,Customer_595,912.06
2143,Customer_486,990.97
2144,Customer_416,156.88
2145,Customer_106,178.77
2146,Customer_463,781.88
2147,Customer_792,902.91
2148,Customer_823,68.67
2149,Customer_655,401.87
2150,Customer_248,606.07
2151,Customer_646,647.36
2152,Customer_269,327.69
2153,Customer_416,257.36
2154,Customer_664,581.23
2155,Customer_924,68.19
2156,Customer_799,870.29
2157,Customer_768,690.26
2158,Customer_439,515.45
2159,Customer_683,209.64
2160,Customer_182,753.15
2161,Customer_631,384.22
2162,Customer_928,742.88
2163,Customer_817,947.02
2164,Customer_197,656.51
2165,Customer_698,357.11
2166,Customer_822,454.62
2167,Customer_699,854.47
2168,Customer_132,155.05
2169,Customer_423,366.82
2170,Customer_201,66.13
2171,Customer_281,714.65
2172,Customer_164,655.17
2173,Customer_402,296.5
2174,Customer_587,441.53
2175,Customer_262,38.62
2176,Customer_591,385.55
2177,Customer_752,505.39
2178,Customer_227,40.48
2179,Customer_20,216.87
2180,Customer_900,818.78
2181,Customer_524,113.58
2182,Customer_818,148.9
2183,Customer_330,371.01
2184,Customer_882,400.1
2185,Customer_695,285.95
2186,Customer_785,135.59
2187,Customer_792,745.62
2188,Customer_381,959.34
2189,Customer_208,398.42
2190,Customer_497,155.79
2191,Customer_395,809.34
2192,Customer_452,804.45
2193,Customer_214,589.8
2194,Customer_433,449.37
2195,Customer_531,403.99
2196,Customer_903,985.21
2197,Customer_112,503.7
2198,Customer_657,886.98
2199,Customer_141,845.51
2200,Customer_801,733.55
2201,Customer_558,102.65
2202,Customer_757,681.02
2203,Customer_934,967.56
2204,Customer_722,330.1
2205,Customer_17,777.94
2206,Customer_211,137.03
2207,Customer_986,862.38
2208,Customer_14,457.58
2209,Customer_732,587.35
2210,Customer_525,352.51
2211,Customer_314,456.72
2212,Customer_87,383.48
2213,Customer_903,954.23
2214,Customer_415,590.52
2215,Customer_980,489.82
2216,Customer_258,822.68
2217,Customer_48,235.85
2218,Customer_114,52.04
2219,Customer_533,930.42
2220,Customer_469,440.98
2221,Customer_478,140.72
2222,Customer_426,246.32
2223,Customer_565,65.78
2224,Customer_5,512.99
2225,Customer_279,294.01
2226,Customer_914,81.2
2227,Customer_250,359.0
2228,Customer_919,264.31
2229,Customer_647,556.14
2230,Customer_399,914.34
2231,Customer_971,821.83
2232,Customer_975,17.95
2233,Customer_686,649.87
2234,Customer_146,286.17
2235,Customer_516,613.41
2236,Customer_531,472.84
2237,Customer_822,399.33
2238,Customer_456,536.96
2239,Customer_590,364.62
2240,Customer_559,903.93
2241,Customer_369,515.44
2242,Customer_694,787.73
2243,Customer_383,710.4
2244,Customer_562,43.42
2245,Customer_868,788.87
2246,Customer_966,342.82
2247,Customer_732,589.04
2248,Customer_375,570.44
2249,Customer_185,301.89
2250,Customer_151,253.8
2251,Customer_975,314.35
2252,Customer_932,149.28
2253,Customer_369,55.36
2254,Customer_391,92.17
2255,Customer_146,842.04
2256,Customer_954,48.14
2257,Customer_826,483.78
2258,Customer_428,922.28
2259,Customer_558,827.79
2260,Customer_540,208.49
2261,Customer_89,987.91
2262,Customer_292,29.66
2263,Customer_588,848.1
2264,Customer_472,68.55
2265,Customer_215,512.73
2266,Customer_283,361.23
2267,Customer_387,187.24
2268,Customer_592,473.6
2269,Customer_223,907.4
2270,Customer_712,711.71
2271,Customer_238,342.72
2272,Customer_740,358.06
2273,Customer_606,895.17
2274,Customer_863,567.63
2275,Customer_971,179.86
2276,Customer_169,771.56
2277,Customer_324,893.62
2278,Customer_735,81.39
2279,Customer_524,186.41
2280,Customer_456,464.76
2281,Customer_585,506.38
2282,Customer_990,286.61
2283,Customer_737,992.36
2284,Customer_343,19.02
2285,Customer_299,495.54
2286,Customer_115,906.79
2287,Customer_495,770.1
2288,Customer_488,690.34
2289,Customer_978,638.02
2290,Customer_744,107.12
2291,Customer_416,668.68
2292,Customer_507,12.49
2293,Customer_679,856.96
2294,Customer_612,597.98
2295,Customer_994,871.75
2296,Customer_739,570.04
2297,Customer_341,869.42
2298,Customer_576,476.81
2299,Customer_314,292.78
2300,Customer_771,203.46
2301,Customer_707,33.46
2302,Customer_514,789.67
2303,Customer_757,393.03
2304,Customer_470,953.74
2305,Customer_691,772.15
2306,Customer_802,543.03
2307,Customer_545,472.64
2308,Customer_722,974.59
2309,Customer_320,28.63
2310,Customer_497,807.08
2311,Customer_77,869.29
2312,Customer_425,847.07
2313,Customer_646,425.79
2314,Customer_849,334.23
2315,Customer_916,618.67
2316,Customer_49,349.65
2317,Customer_558,579.21
2318,Customer_897,998.8
2319,Customer_400,539.6
2320,Customer_888,722.34
2321,Customer_326,717.84
2322,Customer_788,536.28
2323,Customer_148,341.72
2324,Customer_715,446.87
2325,Customer_379,945.44
2326,Customer_149,485.51
2327,Customer_212,791.0
2328,Customer_594,256.22
2329,Customer_935,706.49
2330,Customer_270,108.33
2331,Customer_514,767.19
2332,Customer_235,716.8
2333,Customer_740,172.56
2334,Customer_308,793.35
2335,Customer_269,351.51
2336,Customer_37,704.02
2337,Customer_81,135.81
2338,Customer_623,200.74
2339,Customer_544,967.45
2340,Customer_429,207.63
2341,Customer_588,405.94
2342,Customer_49,606.92
2343,Customer_320,88.96
2344,Customer_103,356.36
2345,Customer_241,572.28
2346,Customer_579,479.05
2347,Customer_383,879.08
2348,Customer_185,573.25
2349,Customer_944,429.12
2350,Customer_504,248.57
2351,Customer_199,632.6
2352,Customer_538,995.18
2353,Customer_18,765.59
2354,Customer_99,598.11
2355,Customer_283,923.4
2356,Customer_557,727.15
2357,Customer_771,392.42
2358,Customer_31,218.88
2359,Customer_200,345.06
2360,Customer_607,175.39
2361,Customer_400,899.99
2362,Customer_391,483.12
2363,Customer_320,176.53
2364,Customer_530,78.48
2365,Customer_169,656.55
2366,Customer_250,150.82
2367,Customer_87,41.61
2368,Customer_251,964.41
2369,Customer_262,480.91
2370,Customer_548,95.17
2371,Customer_994,335.9
2372,Customer_453,480.94
2373,Customer_894,455.5
2374,Customer_290,956.62
2375,Customer_666,201.87
2376,Customer_696,428.95
2377,Customer_101,41.22
2378,Customer_258,201.77
2379,Customer_965,206.25
2380,Customer_108,348.66
2381,Customer_32,413.01
2382,Customer_923,362.42
2383,Customer_573,80.85
2384,Customer_753,187.81
2385,Customer_420,371.73
2386,Customer_215,204.26
2387,Customer_833,217.45
2388,Customer_699,733.11
2389,Customer_570,117.35
2390,Customer_703,938.1
2391,Customer_983,728.6
2392,Customer_373,613.15
2393,Customer_410,249.31
2394,Customer_854,729.53
2395,Customer_515,152.52
2396,Customer_384,430.91
2397,Customer_561,979.49
2398,Customer_417,606.93
2399,Customer_496,335.72
2400,Customer_532,336.92
2401,Customer_87,438.74
2402,Customer_640,888.63
2403,Customer_584,702.21
2404,Customer_459,961.92
2405,Customer_217,580.9
2406,Customer_171,509.74
2407,Customer_861,102.57
2408,Customer_692,568.28
2409,Customer_97,105.53
2410,Customer_778,507.53
2411,Customer_951,262.69
2412,Customer_90,399.57
2413,Customer_776,52.0
2414,Customer_857,104.29
2415,Customer_909,383.94
2416,Customer_855,584.77
2417,Customer_708,64.06
2418,Customer_463,404.02
2419,Customer_506,919.42
2420,Customer_450,206.12
2421,Customer_238,542.77
2422,Customer_184,146.15
2423,Customer_709,264.86
2424,Customer_912,265.43
2425,Customer_961,832.87
2426,Customer_886,234.3
2427,Customer_619,83.99
2428,Customer_501,171.19
2429,Customer_11,776.17
2430,Customer_725,355.43
2431,Customer_419,886.71
2432,Customer_987,961.25
2433,Customer_591,883.78
2434,Customer_506,561.44
2435,Customer_335,238.97
2436,Customer_788,418.19
2437,Customer_714,108.26
2438,Customer_986,763.57
2439,Customer_870,789.44
2440,Customer_63,131.58
2441,Customer_752,447.18
2442,Customer_583,203.55
2443,Customer_514,539.39
2444,Customer_977,350.37
2445,Customer_93,835.21
2446,Customer_11,269.47
2447,Customer_703,769.65
2448,Customer_368,230.86
2449,Customer_959,616.81
2450,Customer_790,841.62
2451,Customer_796,679.23
2452,Customer_425,487.48
2453,Customer_319,712.85
2454,Customer_171,220.16
2455,Customer_237,605.7
2456,Customer_639,447.42
2457,Customer_600,679.99
2458,Customer_112,74.36
2459,Customer_608,123.56
2460,Customer_554,541.8
2461,Customer_572,176.82
2462,Customer_266,601.52
2463,Customer_637,610.83
2464,Customer_369,165.47
2465,Customer_132,734.79
2466,Customer_102,285.29
2467,Customer_236,873.89
2468,Customer_791,638.13
2469,Customer_828,23.69
2470,Customer_989,962.81
2471,Customer_861,787.32
2472,Customer_696,826.61
2473,Customer_895,908.63
2474,Customer_379,913.87
2475,Customer_648,721.7
2476,Customer_769,964.44
2477,Customer_799,274.5
2478,Customer_962,428.85
2479,Customer_611,332.43
2480,Customer_239,589.31
2481,Customer_765,204.85
2482,Customer_380,298.55
2483,Customer_679,138.33
2484,Customer_39,937.74
2485,Customer_742,532.85
2486,Customer_368,420.5
2487,Customer_567,563.66
2488,Customer_403,983.82
2489,Customer_700,514.58
2490,Customer_484,185.8
2491,Customer_284,796.45
2492,Customer_782,158.58
2493,Customer_405,120.82
2494,Customer_980,860.08
2495,Customer_177,932.15
2496,Customer_989,223.86
2497,Customer_260,979.84
2498,Customer_165,436.31
2499,Customer_470,551.45
2500,Customer_740,817.59
2501,Customer_159,417.57
2502,Customer_494,634.43
2503,Customer_498,950.77
2504,Customer_365,362.21
2505,Customer_938,870.71
2506,Customer_16,334.72
2507,Customer_657,450.35
2508,Customer_865,890.23
2509,Customer_136,950.43
2510,Customer_217,990.16
2511,Customer_921,231.08
2512,Customer_917,360.6
2513,Customer_40,698.52
2514,Customer_719,941.72
2515,Customer_112,561.97
2516,Customer_378,718.07
2517,Customer_847,487.17
2518,Customer_32,409.25
2519,Customer_916,712.69
2520,Customer_831,903.2
2521,Customer_574,128.96
2522,Customer_833,158.01
2523,Customer_713,602.12
2524,Customer_694,683.07
2525,Customer_849,914.85
2526,Customer_30,521.36
2527,Customer_154,296.17
2528,Customer_146,320.84
2529,Customer_787,586.71
2530,Customer_183,236.24
2531,Customer_204,219.59
2532,Customer_63,466.36
2533,Customer_86,432.82
2534,Customer_751,26.35
2535,Customer_993,485.24
2536,Customer_40,389.3
2537,Customer_692,688.8
2538,Customer_611,155.72
2539,Customer_788,230.05
2540,Customer_962,95.6
2541,Customer_220,920.02
2542,Customer_672,58.17
2543,Customer_681,735.19
2544,Customer_797,315.34
2545,Customer_577,709.37
2546,Customer_243,865.25
2547,Customer_238,674.84
2548,Customer_304,474.52
2549,Customer_21,307.28
2550,Customer_820,789.18
2551,Customer_131,921.35
2552,Customer_739,346.64
2553,Customer_807,229.82
2554,Customer_884,171.81
2555,Customer_813,171.99
2556,Customer_663,140.54
2557,Customer_704,851.73
2558,Customer_221,400.32
2559,Customer_249,569.14
2560,Customer_412,996.28
2561,Customer_937,663.9
2562,Customer_903,372.6
2563,Customer_947,77.8
2564,Customer_676,836.47
2565,Customer_294,911.27
2566,Customer_113,338.29
2567,Customer_445,531.26
2568,Customer_757,759.05
2569,Customer_643,656.3
2570,Customer_39,984.45
2571,Customer_655,608.88
2572,Customer_364,180.65
2573,Customer_46,782.83
2574,Customer_985,23.74
2575,Customer_634,316.39
2576,Customer_692,678.53
2577,Customer_628,797.74
2578,Customer_55,763.82
2579,Customer_517,780.72
2580,Customer_438,743.06
2581,Customer_143,220.22
2582,Customer_196,504.25
2583,Customer_350,31.12
2584,Customer_714,922.67
2585,Customer_538,111.88
2586,Customer_45,466.52
2587,Customer_119,869.76
2588,Customer_886,280.56
2589,Customer_359,925.4
2590,Customer_679,851.88
2591,Customer_446,772.36
2592,Customer_935,395.7
2593,Customer_749,773.0
2594,Customer_565,103.71
2595,Customer_773,372.38
2596,Customer_730,726.27
2597,Customer_38,416.36
2598,Customer_214,328.35
2599,Customer_305,562.4
2600,Customer_6,350.74
2601,Customer_873,778.49
2602,Customer_438,747.06
2603,Customer_969,394.35
2604,Customer_968,362.81
2605,Customer_80,654.68
2606,Customer_24,629.54
2607,Customer_620,956.19
2608,Customer_373,452.27
2609,Customer_220,634.78
2610,Customer_283,971.82
2611,Customer_554,655.48
2612,Customer_929,153.94
2613,Customer_343,876.92
2614,Customer_289,828.28
2615,Customer_468,311.26
2616,Customer_696,966.8
2617,Customer_686,923.12
2618,Customer_497,150.1
2619,Customer_837,546.62
2620,Customer_109,10.84
2621,Customer_626,988.48
2622,Customer_993,257.35
2623,Customer_100,914.55
2624,Customer_328,556.9
2625,Customer_453,817.45
2626,Customer_817,845.77
2627,Customer_663,476.29
2628,Customer_663,313.59
2629,Customer_20,581.91
2630,Customer_442,520.09
2631,Customer_342,880.17
2632,Customer_729,571.65
2633,Customer_278,833.53
2634,Customer_714,420.15
2635,Customer_481,288.72
2636,Customer_4,323.69
2637,Customer_832,174.69
2638,Customer_963,647.74
2639,Customer_37,872.67
2640,Customer_46,636.9
2641,Customer_619,79.81
2642,Customer_42,275.57
2643,Customer_375,636.46
2644,Customer_509,647.83
2645,Customer_587,466.12
2646,Customer_910,728.05
2647,Customer_952,285.6
2648,Customer_673,115.29
2649,Customer_213,985.8
2650,Customer_365,187.4
2651,Customer_253,754.89
2652,Customer_697,951.53
2653,Customer_203,959.5
2654,Customer_476,987.37
2655,Customer_936,222.44
2656,Customer_373,665.4
2657,Customer_995,763.93
2658,Customer_606,71.49
2659,Customer_284,895.11
2660,Customer_289,456.85
2661,Customer_608,645.76
2662,Customer_459,116.82
2663,Customer_510,832.5
2664,Customer_576,188.89
2665,Customer_734,673.2
2666,Customer_312,102.98
2667,Customer_955,597.88
2668,Customer_988,420.83
2669,Customer_833,950.14
2670,Customer_91,577.87
2671,Customer_37,563.3
2672,Customer_26,914.56
2673,Customer_858,383.09
2674,Customer_379,483.39
2675,Customer_589,531.39
2676,Customer_452,295.13
2677,Customer_773,93.11
2678,Customer_872,942.39
2679,Customer_404,536.03
2680,Customer_163,806.89
2681,Customer_188,684.87
2682,Customer_142,986.6
2683,Customer_702,354.13
2684,Customer_114,583.37
2685,Customer_46,867.06
2686,Customer_117,942.21
2687,Customer_770,514.73
2688,Customer_207,704.54
2689,Customer_441,93.41
2690,Customer_839,333.29
2691,Customer_941,701.85
2692,Customer_301,973.53
2693,Customer_221,412.75
2694,Customer_253,491.99
2695,Customer_393,300.19
2696,Customer_79,532.4
2697,Customer_676,436.09
2698,Customer_342,400.95
2699,Customer_114,684.36
2700,Customer_176,522.63
2701,Customer_857,781.53
2702,Customer_483,661.95
2703,Customer_374,616.72
2704,Customer_407,454.51
2705,Customer_812,862.27
2706,Customer_327,567.0
2707,Customer_488,934.08
2708,Customer_974,672.4
2709,Customer_548,228.54
2710,Customer_827,706.69
2711,Customer_217,575.84
2712,Customer_440,331.49
2713,Customer_340,308.41
2714,Customer_913,659.68
2715,Customer_896,385.07
2716,Customer_631,204.64
2717,Customer_63,342.33
2718,Customer_163,212.77
2719,Customer_796,408.19
2720,Customer_503,882.76
2721,Customer_70,178.4
2722,Customer_865,438.05
2723,Customer_336,312.12
2724,Customer_252,803.32
2725,Customer_123,814.63
2726,Customer_129,898.55
2727,Customer_88,837.2
2728,Customer_887,748.27
2729,Customer_835,982.95
2730,Customer_472,412.38
2731,Customer_136,61.5
2732,Customer_777,44.04
2733,Customer_406,889.77
2734,Customer_284,70.13
2735,Customer_62,817.99
2736,Customer_907,120.76
2737,Customer_27,131.28
2738,Customer_175,165.58
2739,Customer_428,209.17
2740,Customer_558,936.3
2741,Customer_409,883.9
2742,Customer_878,572.38
2743,Customer_336,605.18
2744,Customer_717,705.9
2745,Customer_738,28.25
2746,Customer_275,655.52
2747,Customer_948,318.78
2748,Customer_16,711.32
2749,Customer_658,30.34
2750,Customer_702,569.87
2751,Customer_738,123.4
2752,Customer_470,248.83
2753,Customer_177,460.48
2754,Customer_518,348.94
2755,Customer_916,985.06
2756,Customer_809,341.95
2757,Customer_977,669.96
2758,Customer_661,393.49
2759,Customer_671,334.19
2760,Customer_334,663.59
2761,Customer_931,700.68
2762,Customer_582,820.94
2763,Customer_81,427.23
2764,Customer_729,975.39
2765,Customer_486,990.65
2766,Customer_447,603.56
2767,Customer_752,284.96
2768,Customer_74,66.16
2769,Customer_371,522.97
2770,Customer_932,638.58
2771,Customer_356,486.46
2772,Customer_849,948.44
2773,Customer_613,529.8
2774,Customer_745,505.96
2775,Customer_123,215.36
2776,Customer_966,776.49
2777,Customer_94,944.17
2778,Customer_778,24.01
2779,Customer_987,471.55
2780,Customer_584,534.62
2781,Customer_225,227.24
2782,Customer_134,458.16
2783,Customer_932,526.93
2784,Customer_634,58.37
2785,Customer_410,63.98
2786,Customer_216,496.77
2787,Customer_122,259.66
2788,Customer_374,660.66
2789,Customer_867,624.81
2790,Customer_172,430.72
2791,Customer_329,421.69
2792,Customer_5,697.06
2793,Customer_214,211.54
2794,Customer_306,499.59
2795,Customer_843,142.39
2796,Customer_774,627.9
2797,Customer_896,514.06
2798,Customer_10,952.8
2799,Customer_199,880.47
2800,Customer_915,584.38
2801,Customer_276,511.29
2802,Customer_579,938.31
2803,Customer_139,489.41
2804,Customer_293,891.98
2805,Customer_787,965.54
2806,Customer_736,492.61
2807,Customer_852,504.87
2808,Customer_771,223.22
2809,Customer_215,372.85
2810,Customer_579,865.38
2811,Customer_975,329.56
2812,Customer_341,967.7
2813,Customer_51,180.24
2814,Customer_930,545.64
2815,Customer_518,392.73
2816,Customer_784,705.69
2817,Customer_277,582.44
2818,Customer_383,714.38
2819,Customer_110,286.13
2820,Customer_764,421.43
2821,Customer_134,53.34
2822,Customer_807,354.51
2823,Customer_198,104.85
2824,Customer_773,220.14
2825,Customer_983,466.61
2826,Customer_391,678.63
2827,Customer_620,295.83
2828,Customer_451,118.11
2829,Customer_732,860.09
2830,Customer_646,721.61
2831,Customer_260,443.59
2832,Customer_922,247.0
2833,Customer_807,355.72
2834,Customer_183,626.65
2835,Customer_61,719.42
2836,Customer_644,892.34
2837,Customer_659,852.55
2838,Customer_599,174.85
2839,Customer_102,302.84
2840,Customer_28,392.71
2841,Customer_854,88.04
2842,Customer_813,632.04
2843,Customer_88,845.64
2844,Customer_138,172.86
2845,Customer_460,239.87
2846,Customer_749,54.02
2847,Customer_7,67.8
2848,Customer_790,919.59
2849,Customer_311,679.63
2850,Customer_424,580.93
2851,Customer_640,573.59
2852,Customer_812,767.93
2853,Customer_504,436.79
2854,Customer_934,927.78
2855,Customer_517,507.52
2856,Customer_696,262.51
2857,Customer_26,72.18
2858,Customer_142,202.93
2859,Customer_496,173.41
2860,Customer_573,668.17
2861,Customer_772,630.76
2862,Customer_718,527.49
2863,Customer_587,937.86
2864,Customer_196,322.46
2865,Customer_152,513.2
2866,Customer_796,568.77
2867,Customer_291,73.3
2868,Customer_175,598.98
2869,Customer_584,27.41
2870,Customer_393,922.68
2871,Customer_906,503.75
2872,Customer_185,855.74
2873,Customer_756,335.56
2874,Customer_545,645.89
2875,Customer_417,530.61
2876,Customer_439,594.84
2877,Customer_452,373.69
2878,Customer_786,64.55
2879,Customer_162,300.28
2880,Customer_918,980.91
2881,Customer_825,372.74
2882,Customer_346,747.73
2883,Customer_188,63.93
2884,Customer_173,614.65
2885,Customer_568,109.5
2886,Customer_740,682.71
2887,Customer_319,516.87
2888,Customer_374,865.29
2889,Customer_918,891.31
2890,Customer_961,546.0
2891,Customer_563,703.63
2892,Customer_916,737.48
2893,Customer_889,619.2
2894,Customer_852,56.22
2895,Customer_238,494.28
2896,Customer_285,424.79
2897,Customer_462,796.56
2898,Customer_656,749.46
2899,Customer_736,583.97
2900,Customer_32,492.43
2901,Customer_206,531.99
2902,Customer_466,852.61
2903,Customer_409,305.8
2904,Customer_527,128.44
2905,Customer_693,708.04
2906,Customer_903,212.69
2907,Customer_376,454.28
2908,Customer_188,395.46
2909,Customer_436,562.18
2910,Customer_361,428.93
2911,Customer_458,398.87
2912,Customer_5,952.96
2913,Customer_2,435.83
2914,Customer_645,838.61
2915,Customer_79,681.84
2916,Customer_736,904.76
2917,Customer_117,505.02
2918,Customer_368,890.45
2919,Customer_98,514.74
2920,Customer_128,414.61
2921,Customer_828,801.73
2922,Customer_686,245.81
2923,Customer_447,782.91
2924,Customer_148,955.43
2925,Customer_651,899.01
2926,Customer_264,502.86
2927,Customer_727,96.65
2928,Customer_396,503.88
2929,Customer_250,66.72
2930,Customer_420,298.93
2931,Customer_567,186.65
2932,Customer_609,226.05
2933,Customer_319,754.57
2934,Customer_379,682.16
2935,Customer_566,626.98
2936,Customer_226,259.23
2937,Customer_328,876.32
2938,Customer_956,145.21
2939,Customer_833,414.53
2940,Customer_712,791.35
2941,Customer_874,253.78
2942,Customer_137,734.62
2943,Customer_481,352.4
2944,Customer_335,463.16
2945,Customer_195,721.34
2946,Customer_908,827.58
2947,Customer_229,466.5
2948,Customer_551,788.28
2949,Customer_723,386.26
2950,Customer_274,518.3
2951,Customer_511,586.34
2952,Customer_435,468.03
2953,Customer_902,862.07
2954,Customer_100,972.9
2955,Customer_963,211.09
2956,Customer_715,766.08
2957,Customer_821,210.7
2958,Customer_710,326.5
2959,Customer_707,243.69
2960,Customer_183,523.95
2961,Customer_7,829.97
2962,Customer_225,499.83
2963,Customer_87,339.04
2964,Customer_380,134.77
2965,Customer_268,472.72
2966,Customer_647,797.97
2967,Customer_668,832.11
2968,Customer_648,342.59
2969,Customer_652,266.61
2970,Customer_788,51.67
2971,Customer_906,787.38
2972,Customer_389,801.87
2973,Customer_450,315.61
2974,Customer_195,399.41
2975,Customer_521,475.71
2976,Customer_859,842.11
2977,Customer_938,137.52
2978,Customer_419,622.78
2979,Customer_714,123.54
2980,Customer_50,747.56
2981,Customer_986,865.94
2982,Customer_199,111.59
2983,Customer_601,494.64
2984,Customer_339,877.72
2985,Customer_544,641.16
2986,Customer_396,168.01
2987,Customer_883,773.2
2988,Customer_632,644.15
2989,Customer_421,955.72
2990,Customer_455,993.94
2991,Customer_519,746.44
2992,Customer_747,722.42
2993,Customer_237,215.23
2994,Customer_232,280.94
2995,Customer_45,648.04
2996,Customer_842,100.43
2997,Customer_226,846.69
2998,Customer_882,309.3
2999,Customer_835,403.72
3000,Customer_397,602.19
3001,Customer_455,633.63
3002,Customer_443,967.27
3003,Customer_85,414.11
3004,Customer_890,288.26
3005,Customer_177,945.53
3006,Customer_889,863.92
3007,Customer_714,97.91
3008,Customer_137,202.65
3009,Customer_260,559.62
3010,Customer_539,799.38
3011,Customer_637,285.52
3012,Customer_367,156.49
3013,Customer_619,702.94
3014,Customer_26,580.73
3015,Customer_643,329.52
3016,Customer_174,654.45
3017,Customer_828,821.23
3018,Customer_459,284.12
3019,Customer_916,490.35
3020,Customer_196,21.29
3021,Customer_957,739.76
3022,Customer_129,442.63
3023,Customer_683,524.72
3024,Customer_642,138.15
3025,Customer_507,728.44
3026,Customer_407,83.18
3027,Customer_340,860.05
3028,Customer_131,43.97
3029,Customer_196,926.89
3030,Customer_565,723.37
3031,Customer_175,111.22
3032,Customer_653,929.17
3033,Customer_775,608.75
3034,Customer_626,411.36
3035,Customer_138,931.92
3036,Customer_300,372.58
3037,Customer_607,290.25
3038,Customer_14,651.31
3039,Customer_87,316.01
3040,Customer_612,749.18
3041,Customer_286,112.07
3042,Customer_41,382.98
3043,Customer_337,809.3
3044,Customer_29,115.89
3045,Customer_286,357.85
3046,Customer_829,301.67
3047,Customer_751,454.77
3048,Customer_384,120.81
3049,Customer_821,395.78
3050,Customer_951,510.36
3051,Customer_703,483.1
3052,Customer_562,226.28
3053,Customer_432,474.45
3054,Customer_820,597.05
3055,Customer_391,679.69
3056,Customer_283,972.82
3057,Customer_769,82.04
3058,Customer_51,833.82
3059,Customer_915,57.36
3060,Customer_200,64.81
3061,Customer_147,508.29
3062,Customer_581,823.61
3063,Customer_978,438.67
3064,Customer_291,60.76
3065,Customer_746,529.66
3066,Customer_37,193.8
3067,Customer_177,609.49
3068,Customer_970,597.83
3069,Customer_56,28.74
3070,Customer_78,200.35
3071,Customer_817,711.84
3072,Customer_950,356.81
3073,Customer_547,152.59
3074,Customer_461,933.37
3075,Customer_168,237.23
3076,Customer_914,493.31
3077,Customer_495,421.3
3078,Customer_921,277.42
3079,Customer_515,221.24
3080,Customer_7,98.4
3081,Customer_261,152.01
3082,Customer_574,742.3
3083,Customer_203,616.16
3084,Customer_643,201.37
3085,Customer_521,922.24
3086,Customer_759,198.38
3087,Customer_2,979.88
3088,Customer_261,426.41
3089,Customer_311,457.92
3090,Customer_270,267.8
3091,Customer_226,878.32
3092,Customer_445,87.08
3093,Customer_474,821.64
3094,Customer_210,700.63
3095,Customer_977,828.42
3096,Customer_139,599.31
3097,Customer_627,705.25
3098,Customer_297,982.07
3099,Customer_21,392.75
3100,Customer_195,478.48
3101,Customer_540,882.75
3102,Customer_443,425.18
3103,Customer_255,615.63
3104,Customer_923,294.5
3105,Customer_378,893.04
3106,Customer_279,246.74
3107,Customer_740,853.35
3108,Customer_111,455.14
3109,Customer_657,779.59
3110,Customer_916,587.31
3111,Customer_178,374.76
3112,Customer_659,261.15
3113,Customer_958,368.57
3114,Customer_602,16.22
3115,Customer_529,319.0
3116,Customer_145,128.92
3117,Customer_468,771.81
3118,Customer_76,413.01
3119,Customer_835,649.83
3120,Customer_609,289.71
3121,Customer_815,859.26
3122,Customer_557,777.06
3123,Customer_695,526.21
3124,Customer_705,662.45
3125,Customer_477,701.66
3126,Customer_654,626.96
3127,Customer_822,815.19
3128,Customer_72,343.79
3129,Customer_378,848.3
3130,Customer_317,158.61
3131,Customer_113,290.59
3132,Customer_466,134.79
3133,Customer_511,436.09
3134,Customer_500,77.92
3135,Customer_19,170.65
3136,Customer_597,213.27
3137,Customer_635,871.46
3138,Customer_81,555.04
3139,Customer_874,471.41
3140,Customer_934,943.74
3141,Customer_466,416.48
3142,Customer_113,114.93
3143,Customer_895,755.93
3144,Customer_15,693.08
3145,Customer_756,13.53
3146,Customer_417,336.37
3147,Customer_733,896.26
3148,Customer_223,48.47
3149,Customer_856,972.53
3150,Customer_702,87.27
3151,Customer_644,110.46
3152,Customer_100,429.95
3153,Customer_388,946.65
3154,Customer_741,88.6
3155,Customer_772,305.53
3156,Customer_238,138.49
3157,Customer_531,143.54
3158,Customer_879,300.9
3159,Customer_71,670.2
3160,Customer_589,175.49
3161,Customer_557,580.78
3162,Customer_209,220.38
